Text,Category,Score,Label
"['hepsibura', 'ün', 'ilk', 'yarı', 'en', 'tercih', 'et', 'teknoloji', 'ürün', 'd', 'yazıcı', 'tablet', 'taşı', 'bilgisayar', 'cep', 'telefon', 'ol', 'açıkla', 'en', 'popü', 'marka', 'ara', 'elegoo', 'creality', 'd', 'xiao', 'honor', 'samsung', 'apple', 'msi', 'yer']",technology,0.6369,pozitif
"['abde', 'app', 'soruşturma']",technology,0.25,pozitif
"['avrup', 'birlik', 'teknoloji', 'şirket', 'applaı', 'app', 'store', 'uygulama', 'birlik', 'teknoloji', 'kural', 'ihlal', 'et', 'suçla', 'şirket', 'yeni', 'soruşturma', 'aç', 'anadolu', 'ajan']",technology,0.9186,pozitif
"['byden', 'türkiye', 'yatırım', 'milyar', 'dolarlık', 'imza', 'at']",technology,-0.4588,negatif
"['dünya', 'en', 'büyük', 'elektrikli', 'araç', 'üretici', 'byd', 'sana', 'teknoloji', 'bakanlık', 'ara', 'bydi', 'türkiye', 'yatırım', 'yap', 'yönelik', 'anlaşma', 'imzala', 'imza', 'tören', 'cumhurbaşkanı', 'erdoğan', 'kat', 'sana', 'teknoloji', 'bakanlık', 'yap', 'açıkla']",technology,-0.7906,negatif
"['gpto', 'etki', 'opena', 'gelir', 'detaylı', 'bakış']",technology,0.4588,pozitif
"['opena', 'en', 'son', 'geliş', 'dil', 'mode', 'li', 'ol', 'gpto', 'şirket', 'gelir', 'olumlu', 'yön', 'etkile', 'dikkat', 'çekici', 'başarı', 'hikaye', 'imza', 'at']",technology,0.0,nötr
"['istanbul', 'orman', 'yüksek', 'teknoloji', 'kor']",technology,0.25,pozitif
"['istanbulda', 'orman', 'yangın', 'önle', 'müdahale', 'için', 'kamera', 'donat', 'yangı', 'kule', 'insansız', 'hava', 'araç', 'iha', 'meteorolojik', 'veri', 'takip', 'için', 'yapay', 'zeka', 'destekli', 'sistem', 'kullan']",technology,-0.9325,negatif
"['webrazzi', 'summit', 'ün', 'drone', 'teslimat', 'insurtech', 'sektör', 'uza', 'uluslararası', 'konuşmacı']",,-0.25,negatif
"['türkiye', 'lider', 'girişimcilik', 'teknoloji', 'konferansı', 'webrazzi', 'summit', 'ekim', 'wyndham', 'grand', 'istanbul', 'leventt', 'gerçekleş', 'eticaret', 'finteche', 'dijital', 'pazarlama', 'yapay', 'zeka', 'halka', 'arz', 'sürdürülebilik', 'geniş', 'yelpaze']",,0.4588,pozitif
"['truba', 'veri', 'merkez', 'aç', 'bakan', 'kacır', 'stratejik', 'alan', 'simülasyon', 'eş', 'zamanlı', 'yap']",technology,0.25,pozitif
"['modsimmer', 'truba', 'veri', 'merkez', 'açılış', 'arf', 'süper', 'bilgisayarı', 'tanıtım', 'tören', 'kat', 'sana', 'teknoloji', 'bakan', 'mehmet', 'fatih', 'kacır', 'arf', 'dünya', 'en', 'güçlü', 'bilgisayar', 'ülke', 'önem', 'li', 'yetenek', 'sahip', 'ol', 'stratejik', 'alan', 'simülasyon', 'eş']",technology,0.9001,pozitif
"['vites', 'yok', 'var', 'gibi', 'elektrikli', 'bmw', 'model', 'ilginç', 'teknoloji']",technology,0.6124,pozitif
"['içerik', 'ilk', 'olarak', 'vites', 'yok', 'var', 'gibi', 'elektrikli', 'bmw', 'model', 'ilginç', 'teknoloji', 'adre', 'yayınla', 'teknoloji', 'haber', 'shiftdeletenet']",technology,0.9001,pozitif
"['bakan', 'kacır', 'teknoparkımız', 'ün', 'üzer', 'arge', 'tasarım', 'merkez', 'bin', 'arge', 'çalışan', 'var']",technology,0.6124,pozitif
"['sanayi', 'teknoloji', 'bakan', 'mehmet', 'fatih', 'kacır', 'bin', 'üzer', 'teknoloji', 'şirket', 'ev', 'sahiplik', 'yap', 'teknoparkımız', 'ün', 'üzer', 'arge', 'tasarım', 'merkez', 'bin', 'arge', 'çalışan', 'var', 'de', 'anadolu', 'ajan']",technology,0.875,pozitif
"['cumhurbaşkanı', 'yardımcı', 'yılmaz', 'türksat', 'bugün', 'ülke', 'üre', 'en', 'yüksek', 'değer', 'sahip', 'teknoloji', 'proje', 'i']",technology,0.6124,pozitif
"['cumhurbaşkanı', 'yardımcı', 'cevdet', 'yılmaz', 'türksat', 'milli', 'teknoloji', 'hamle', 'mühendis', 'savun', 'sanayim', 'edin', 'knowhow', 'ürün', 'i', 'bugün', 'ülke', 'üre', 'en', 'yüksek', 'değer', 'sahip', 'teknoloji', 'proje', 'i', 'de', 'anadolu', 'ajan']",technology,0.7906,pozitif
"['bakan', 'kacır', 'türkiye', 'yap', 'yatırım', 'ilişkin', 'değerlen', 'bulun']",technology,-0.6124,negatif
"['sanayi', 'teknoloji', 'bakan', 'mehmet', 'fatih', 'kacır', 'biz', 'için', 'yüksek', 'teknoloji', 'merkez', 'ol', 'inovasyon', 'merkez', 'ol', 'küresel', 'lider', 'yatırım', 'adres', 'ol', 'aslında', 'yönlü', 'kazanım', 'beraber', 'getir', 'de', 'anadolu', 'ajan']",technology,0.8402,pozitif
"['ilaç', 'lojistik', 'giriş', 'skycell', 'milyon', 'dolar', 'yatırım', 'al']",economics,0.0,nötr
"['ilaç', 'lojistik', 'alan', 'faaliyet', 'göster', 'skycell', 'milyon', 'dolar', 'yatırım', 'al', 'yatırım', 'milyon', 'dolarlık', 'kısım', 'tybourne', 'capital', 'management', 'cci', 'taraf', 'yap', 'aynı', 'dönem', 'catalyst', 'isviçre', 'merkezli', 'şirket', 'milyon', 'dolarlık', 'öz', 'kaynak', 'yat']",economics,-0.8402,negatif
"['e', 'enterpri', 'bt', 'altyap', 'hizmet', 'sağlayıcı', 'glasshouseu', 'satın', 'al']",technology,0.4588,pozitif
"['bt', 'altyap', 'hizmet', 'sağlayıcı', 'glasshouse', 'girişim', 'sermaye', 'fonu', 'mediterra', 'capital', 'taraf', 'satın', 'al', 'yıl', 'siz', 'aktar', 'yıl', 'dir', 'mediterra', 'bünye', 'hizmet', 'ver', 'glasshouse', 'e', 'enterprise', 'sat', 'duyurulduglasshouse', 'e']",technology,0.4588,pozitif
"['avrup', 'birlik', 'metan', 'ücretli', 'abonelik', 'model', 'ceza', 'ver', 'hazırla']",technology,0.25,pozitif
"['avrup', 'birlik', 'meta', 'bölge', 'dijital', 'yasa', 'ihlal', 'et', 'suçla', 'hazırla', 'hatırla', 'meta', 'avrup', 'birlik', 'ülke', 'facebook', 'instagram', 'için', 'reklamsız', 'ücretli', 'abonelik', 'model', 'yayın', 'al', 'hatta', 'şirket', 'dijital', 'piyasa', 'yasa']",technology,-0.7906,negatif
"['teknoloji', 'bankacılık', 'kesiş', 'yer', 'akbank', 'veri', 'merkez', 'gel']",technology,0.0,nötr
"['akbank', 'teknoloji', 'genel', 'müdür', 'yardımcı', 'Hökhan', 'gökçay', 'türkiye', 'ilki', 'gerçekleş', 'akbank', 'kendi', 'veri', 'merkez', 'geliş', 'büyük', 'dil', 'model', 'duy']",technology,0.6124,pozitif
"['akıllı', 'şehir', 'hızlan', 'program', 'seç', 'girişim']",technology,0.7184,pozitif
"['basakşehir', 'living', 'lab', 'kuluçka', 'merkez', 'instartups', 'iş', 'birlik', 'gerçekleş', 'ol', 'akıllı', 'şehir', 'hızlan', 'program', 'kabul', 'et', 'girişim', 'belli', 'ol', 'prototip', 'aşama', 'geçmiş', 'girişim', 'katılım', 'açık', 'ol', 'program', 'gelecek', 'şehir']",technology,0.875,pozitif
"['webrazzi', 'summit', 'te', 'biz', 'ne', 'bekle']",technology,0.0,nötr
"['türkiye', 'lider', 'girişimcilik', 'teknoloji', 'konferansı', 'webrazzi', 'summit', 'ekim', 'wyndham', 'grand', 'istanbul', 'leventt', 'gerçekleş', 'geçtik', 'hafta', 'ilk', 'i', 'konuşmacı', 'açıkla', 'konferansı', 'eticaret', 'finteche', 'dijital', 'pazarlama', 'y']",technology,0.7184,pozitif
"['deneyap', 'teknoloji', 'atölye', 'sınav', 'sonuç', 'açıkla']",technology,0.25,pozitif
"['öğrenci', 'seç', 'süreç', 'tamamla', 'deneyap', 'türkiye', 'sınav', 'sonuç', 'bin', 'öğrenci', 'deneyap', 'teknoloji', 'atölye', 'eğitim', 'ver']",technology,0.6124,pozitif
"['uludak', 'gökyüzü', 'şölen']",other,0.4588,pozitif
"['tübitak', 'yaştan', 'gökyüzü', 'meraklı', 'buluş', 'gökyüzü', 'gözlem', 'etkinlik', 'için', 'başvuru', 'başla', 'astronomi', 'meraklı', 'ağustos', 'bursa', 'uludak', 'ara', 'gel']",other,0.7184,pozitif
"['londra', 'türk', 'teknoloji', 'şirket', 'rüzgarı', 'es']",technology,0.6124,pozitif
"['medeniyet', 'teknopark', 'teknoloji', 'inovasyon', 'odak', 'li', 'şirket', 'kişilik', 'iş', 'grup', 'birlikte', 'londra', 'düzenle', 'london', 'tech', 'week', 'etkinlik', 'kat']",technology,0.875,pozitif
"['tbmm', 'sana', 'komisyon', 'çinde', 'teknoloji', 'yatırım', 'incele']",technology,0.0,nötr
"['türkiye', 'büyük', 'millet', 'mecli', 'tbmm', 'sana', 'ticaret', 'enerji', 'tabii', 'kaynak', 'bilgi', 'teknoloji', 'komisyon', 'üye', 'çin', 'Shenzhen', 'dongguan', 'kent', 'global', 'marka', 'teknoloji', 'yatırım', 'incele']",technology,-0.7184,negatif
"['deneyap', 'sına', 'kat', 'öğrenci', 'uzay', 'araç', 'maket', 'uygulama', 'ter', 'dök']",technology,0.25,pozitif
"['deneyap', 'türkiye', 'teknoloji', 'atölye', 'için', 'edirne', 'öğrenci', 'seç', 'uygulama', 'sınav', 'yap', 'anadolu', 'ajan']",technology,0.7184,pozitif
"['temu', 'güven', 'mi', 'hürjet', 'abd', 'mi', 'al', 'donanım', 'pahala', 'teknoloji', 'muhabbet']",technology,0.6124,pozitif
"['içerik', 'ilk', 'olarak', 'temu', 'güven', 'mi', 'hürjet', 'abd', 'mi', 'al', 'donanım', 'pahala', 'teknoloji', 'muhabbet', 'adre', 'yayınla', 'teknoloji', 'haber', 'shiftdeletenet']",technology,0.9001,pozitif
"['elon', 'musk', 'dolandırıcı', 'değil']",technology,-0.4588,negatif
"['elon', 'musk', 'nin', 'baş', 'sosyal', 'medya', 'şirket', 'ki', 'büyük', 'mülkiyet', 'hisse', 'açıkla', 'için', 'uzun', 'süre', 'bekle', 'söyle', 'eski', 'twitter', 'hissedar', 'aç', 'dava', 'tüm', 'gösterge', 'gecik', 'hata', 'ol', 'göster', 'söyle', 'reddet']",technology,-0.25,negatif
"['hande', 'erçel', 'ilişki', 'denge', 'tut', 'saygı', 'i']",entertainment,0.7906,pozitif
"['hakan', 'Sabancı', 'yaşa', 'aşk', 'magaz', 'gündem', 'düş', 'hande', 'erçel', 'instyle', 'dergi', 'konuş']",entertainment,0.0,nötr
"['murat', 'göğebakan', 'film', 'yanlış', 'yap']",entertainment,0.6124,pozitif
"['kalbi', 'yaral', 'film', 'merhum', 'sanatçı', 'murat', 'göğebakanı', 'canlan', 'burak', 'sevinç', 'proje', 'ilgili', 'dikkat', 'çekici', 'itiraf', 'bulun']",entertainment,0.875,pozitif
"['serenay', 'sarıka', 'mert', 'demir', 'dudak', 'dudak']",entertainment,0.4588,pozitif
"['aşk', 'göz', 'uzak', 'yaşa', 'çalış', 'serenay', 'sarıka', 'mert', 'demir', 'önce', 'ki', 'gün', 'üskü', 'sarmaş', 'dolaş', 'görüntülen', 'art', 'kandilli', 'ki', 'su', 'abla', 'yer', 'adlı', 'restoran', 'git', 'çift', 'kimse', 'aldırış', 'et', 'öpüş']",entertainment,-0.9001,negatif
"['li', 'çocuk']",entertainment,-0.25,negatif
"['ünlü', 'şark', 'ci', 'murat', 'boz', 'sosyal', 'medya', 'hesap', 'çocukluk', 'fotoğraf', 'paylaş', 'takipçi', 'geçmişe', 'götür', 'magaz', 'haber']",entertainment,0.7906,pozitif
"['başka', 'havlu', 'düşün']",entertainment,-0.25,negatif
"['ünlü', 'komedyen', 'ata', 'demirer', 'sosyal', 'medya', 'hesap', 'yap', 'fedon', 'fotoğraflı', 'havlu', 'paylaşım', 'gül', 'magaz', 'haber']",entertainment,0.4588,pozitif
"['yol', 'sen', 'yürü', 'büyük', 'gurur']",entertainment,-0.25,negatif
"['ünlü', 'şark', 'ci', 'hadise', 'oyuncu', 'seda', 'bakan', 'övgü', 'dolu', 'söz', 'yürü', 'yol', 'yürü', 'büyük', 'gurur', 'magaz', 'haber']",entertainment,0.6124,pozitif
"['para', 'baş', 'bela', 'tatlıses', 'aile', 'karış']",entertainment,-0.6124,negatif
"['ibrahim', 'tatlıses', 'çocuk', 'yaşa', 'sorun', 'para', 'kriz', 'yol', 'aç', 'söyle', 'param', 'ol', 'i', 'olay', 'ol']",entertainment,-0.875,negatif
"['ünlü', 'isim', 'yıl', 'dir', 'aynı', 'ev', 'otur', 'misafir', 'bile', 'ol', 'akşam', 'yat']",entertainment,0.25,pozitif
"['kanal', 'dnin', 'sunuculuk', 'evrim', 'akı', 'yap', 'ilgi', 'izle', 'program', 'evrim', 'akın', 'ev', 'gezme', 'konuk', 'seren', 'serengil', 'ol']",entertainment,0.7184,pozitif
"['salah', 'yunanistan', 'tatil', 'magaz', 'manşet']",sports,0.6124,pozitif
"['liverpoolun', 'yıldız', 'oyuncu', 'muhammed', 'salah', 'yaz', 'tatil', 'tad', 'yunanistanda', 'çıkar']",sports,0.7184,pozitif
"['metin', 'akpınar', 'kız', 'konuş', 'baba', 'vefat', 'sonra', 'hak', 'al']",entertainment,-0.25,negatif
"['sevgi', 'katkıcı', 'ikiz', 'kardeş', 'duygu', 'nebioğlu', 'sonra', 'metin', 'akıpan', 'aç', 'babalık', 'dava', 'kazan', 'mahkem', 'dna', 'test', 'ünlü', 'isim', 'kız', 'ol', 'kanıtla', 'sevgi', 'katkıcı', 'metin', 'akpınar', 'ara', 'soy', 'bağı', 'kur', 'karar', 'ver', 'dava', 'sonuçlama']",entertainment,0.9186,pozitif
"['yıldız', 'kayar', 'film', 'konu']",entertainment,0.25,pozitif
"['yıldız', 'kayar', 'film', 'temmuz', 'salı', 'gün', 'saat', 'tvde', 'ilk', 'kez', 'show', 'tv', 'ekran', 'izle', 'yici', 'buluş', 'senaryos', 'koray', 'yeltek', 'kalem', 'al', 'film', 'günay', 'günayt', 'taraf', 'beyaz', 'perde', 'aktar', 'film', 'kaçır', 'yeniden', 'izle', 'iste']",entertainment,0.25,pozitif
"['popcast', 'söyleşi', 'fizy', 'başla']",entertainment,0.0,nötr
"['turkcell', 'müzik', 'uygulama', 'fizy', 'Haan', 'ölker', 'moderatörlük', 'sanatçı', 'konuk', 'et', 'popcast', 'adlı', 'yeni', 'müzik', 'magaz', 'seri', 'başla']",entertainment,0.8402,pozitif
"['türk', 'dünyaca', 'ünlü', 'isim', 'solla', 'ün', 'en', 'güzel', 'müslüman', 'kadın', 'kim']",entertainment,0.7184,pozitif
"['popü', 'magaz', 'platform', 'fillgap', 'dünya', 'en', 'güzel', 'müslüman', 'kadın', 'seç', 'oyla', 'gerçekleş', 'oylama', 'birinci', 'gigi', 'hadid', 'bella', 'hadid', 'gibi', 'dünyaca', 'ünlü', 'isim', 'geç', 'türk', 'ol']",entertainment,0.8402,pozitif
"['azra', 'akın', 'bas', 'iste']",entertainment,-0.6124,negatif
"['ünlü', 'model', 'oyuncu', 'azra', 'akın', 'sosyal', 'medya', 'hesap', 'yap', 'paylaşım', 'magaz', 'gazeteci', 'sahil', 'aile', 'birlikte', 'ol', 'an', 'habersiz', 'çek', 'yayımla', 'karşı', 'açıkla', 'bulun']",entertainment,-0.875,negatif
"['ido', 'tatlıses', 'yasemin', 'şefkatli', 'ikiz', 'yüz', 'ilk', 'kez', 'göster']",entertainment,0.6124,pozitif
"['ido', 'tatlıses', 'yasemin', 'şefkatli', 'yıl', 'dünyae', 'gir', 'ido', 'tatlıses', 'yasemin', 'şefkatli', 'ikiz', 'oğul', 'ol', 'oğul', 'göz', 'uzak', 'büyü', 'çift', 'bugün', 'yap', 'yeni', 'paylaşım', 'magaz', 'gündem', 'yer', 'al', 'ünlü', 'çift', 'oğul', 'yüz']",entertainment,0.0,nötr
"['burcu', 'binici', 'dna', 'test', 'yap', 'çık', 'sonuç', 'şaşır']",entertainment,0.6124,pozitif
"['oyuncu', 'burcu', 'binici', 'rapçi', 'tankurt', 'manas', 'yedi', 'aylık', 'evlilik', 'tek', 'celse', 'bitir', 'bit', 'evlilik', 'uzun', 'süre', 'magaz', 'gündem', 'meşgul', 'et', 'ünlü', 'isim', 'sefer', 'yap', 'dna', 'test', 'ad', 'söz', 'et']",entertainment,0.9186,pozitif
"['mesaj', 'ifşa', 'et', 'mahkeme', 'deniz', 'akkaya', 'şok', 'et', 'karar']",entertainment,0.4588,pozitif
"['ünlü', 'manken', 'deniz', 'akka', 'son', 'dönem', 'yaşa', 'kız', 'ol', 'problem', 'medya', 'magaz', 'gündem', 'geniş', 'yank', 'uyan', 'mahkem', 'ünlü', 'eski', 'manken', 'sunuç', 'deniz', 'akka', 'için', 'tedbir', 'karar', 'ver']",entertainment,-0.8402,negatif
"['ben', 'beren', 'yerim', 'polemik', 'ekol', 'tv', 'muhabir', 'video', 'yayınla']",entertainment,-0.25,negatif
"['ekol', 'tvnin', 'magaz', 'haber', 'eş', 'kenan', 'doğul', 'tekne', 'tatil', 'yap', 'beren', 'saat', 'görüntülen', 'yayınla', 'haber', 'video', 'ki', 'kişi', 'beren', 'saat', 'için', 'kullan', 'ifade', 'kamuoyu', 'tepki', 'topla', 'tepki', 'odak', 'ki', 'ekol', 'tv', 'muhabir', 'uğur', 'kotan', 'ol']",entertainment,-0.7184,negatif
"['seda', 'çınar', 'taciz', 'mesaj', 'isyan', 'et', 'sen', 'affe', 'için', 'yalvar']",entertainment,-0.7184,negatif
"['seda', 'çınar', 'sosyal', 'medya', 'hesap', 'eş', 'kız', 'ses', 'elan', 'baba', 'ümit', 'ert', 'yer', 'al', 'fotoğraf', 'sil', 'soyat', 'değiş', 'boşa', 'haber', 'magaz', 'gündem', 'gel', 'ünlü', 'çift', 'çınar', 'kendi', 'gel', 'taciz', 'mesaj', 'ateş', 'püskür']",entertainment,-0.25,negatif
"['uraz', 'kaygılaroğlu', 'prova', 'erkek', 'rol', 'arkadaş', 'öpüş']",entertainment,0.25,pozitif
"['uraz', 'kaygılaroğlu', 'aşık', 'shakespear', 'adlı', 'tiyatro', 'oyun', 'prova', 'erkek', 'rol', 'arkadaş', 'öpüş']",entertainment,0.7906,pozitif
"['serpil', 'örümcer', 'zabıt', 'isyan']",entertainment,-0.4588,negatif
"['yeşilçam', 'oyuncu', 'serpil', 'örümcer', 'fatih', 'ki', 'ayın', 'kilise', 'ön', 'takı', 'tezgah', 'aç', 'hayat', 'idam', 'et', 'çalış', 'yaş', 'ki', 'sanatçı', 'zabıta', 'kendi', 'satış', 'yap', 'beyan', 'et', 'neden', 'tezgah', 'topla', 'zorun', 'kal']",entertainment,0.7906,pozitif
"['sürpriz', 'teklif', 'per', 'arka', 'anlat', 'kafa', 'hayal', 'et', 'gibi', 'ol']",entertainment,-0.25,negatif
"['camda', 'ki', 'kız', 'dizi', 'tanı', 'feyyaz', 'şerifoğlu', 'italya', 'capri', 'ada', 'evlen', 'teklif', 'et', 'sevgili', 'kanal', 'd', 'haber', 'spiker', 'merve', 'dinçkol', 'önce', 'ki', 'gün', 'istanbul', 'havaliman', 'görüntülen']",entertainment,0.7906,pozitif
"['sabancı', 'hacı', 'Sabancı', 'için', 'buluş', 'sürpriz', 'doğum', 'gün']",entertainment,-0.7184,negatif
"['iş', 'insan', 'hacı', 'Sabancı', 'bodrum', 'aile', 'beraber', 'doğum', 'gün', 'kutla']",entertainment,0.0,nötr
"['cem', 'hakko', 'bodrum', 'çıkar']",entertainment,0.25,pozitif
"['vakko', 'holding', 'yönetim', 'kurul', 'başkan', 'cem', 'hakko', 'bodrum', 'yelken', 'aç']",entertainment,0.25,pozitif
"['muhabir', 'beren', 'saat', 'çirkin', 'söz']",entertainment,-0.4588,negatif
"['şark', 'ci', 'kenan', 'doğul', 'yıl', 'yana', 'mutlu', 'evlilik', 'ol', 'beren', 'saat', 'tatil', 'yap', 'esna', 'tekne', 'görüntüle', 'ekol', 'tv', 'muhabir', 'ben', 'beren', 'yerim', 'de', 'muhabir', 'söz', 'büyük', 'tepki', 'çek']",entertainment,0.0,nötr
"['yıl', 'küskün', 'izim', 'sahne', 'al']",entertainment,0.25,pozitif
"['yıllarca', 'küs', 'kal', 'sonra', 'barış', 'demet', 'akalın', 'hande', 'yener', 'yeniden', 'birlikte', 'sahne', 'çık']",entertainment,0.0,nötr
"['madonna', 'kız', 'lourdes', 'kafa', 'karış']",entertainment,-0.25,negatif
"['genç', 'kız', 'paramparça', 'gör', 'li', 'kıyafet', 'magaz', 'gündem']",entertainment,-0.8402,negatif
"['didem', 'soy', 'çamur', 'bul']",entertainment,-0.25,negatif
"['sosyal', 'medya', 'ki', 'paylaşım', 'açıkla', 'gündem', 'düş', 'didem', 'soy', 'iddialı', 'cesur', 'poz', 'yeni', 'ekle', 'soy', 'kendi', 'marka', 'için', 'çamur', 'bul']",entertainment,-0.7906,negatif
"['volkswage', 'yeni', 'elektrikli', 'araç', 'platform', 'ertele']",technology,-0.4588,negatif
"['son', 'yıl', 'elektrikli', 'araç', 'ki', 'yazılım', 'sorun', 'boğuş', 'volkswagenin', 'yeni', 'elektrikli', 'araç', 'platform', 'ssp', 'ertele', 'dolayı', 'yeni', 'model', 'gecik']",technology,-0.7906,negatif
"['defne', 'samyel', 'kırmızı', 'elbise', 'büyüle']",entertainment,-0.7184,negatif
"['yaş', 'ki', 'şark', 'ci', 'oyuncu', 'defne', 'samyel', 'davet', 'li', 'ol', 'düğünde', 'kırmızı', 'dekolteli', 'elbise', 'büyük', 'beğen', 'topla', 'samyel', 'zarif', 'tarz', 'güzellik', 'sosyal', 'medya', 'kullanıcı', 'taraf', 'övgü', 'yağmur', 'tut']",entertainment,0.6124,pozitif
"['kıvanç', 'tatlıtuk', 'sörf', 'yap', 'anla', 'olay', 'ol', 'su', 'üst', 'bile', 'karizma']",entertainment,0.0,nötr
"['kıvanç', 'tatlıtuğ', 'sosyal', 'medya', 'paylaş', 'sörf', 'yap', 'an', 'gündem', 'gel', 'tatlıtuk', 'deniz', 'sörf', 'yap', 'çek', 'kare', 'hayran', 'büyük', 'beğeni', 'kazan', 'su', 'üst', 'bile', 'karizma', 'yorum', 'yap']",entertainment,0.9001,pozitif
"['berrak', 'tüzünataç', 'çırılçıplak', 'yatak', 'gir', 'boylu', 'boyunca', 'uza']",entertainment,-0.25,negatif
"['ekran', 'sev', 'yüz', 'ol', 'sosyal', 'medya', 'hesap', 'aktif', 'olarak', 'kullan', 'berrak', 'tüzünataç', 'instagram', 'yatak', 'poz', 'paylaş', 'ünlü', 'isim', 'görüntü', 'kısa', 'süre', 'gündem', 'ol']",entertainment,-0.6124,negatif
"['sertab', 'erener', 'cumhurbaşkanı', 'seslen', 'toprak', 'kal']",politics,-0.4588,negatif
"['eurovision', 'birinci', 'sertab', 'erener', 'sokak', 'hayvan', 'yasa', 'hak', 'konuş', 'erener', 'cumhurbaşkanı', 'erdoğan', 'seslen', 'ünlü', 'şark', 'ci', 'bizzat', 'cumhurbaşkanı', 'seslen', 'lütfen', 'yasa', 'geç', 'de']",politics,0.4588,pozitif
"['aslışah', 'alkoç', 'lüks', 'yatında', 'akşam', 'yemek', 'stil', 'dikkat', 'çek']",entertainment,0.4588,pozitif
"['ünlü', 'oyuncu', 'hülya', 'koçyiğit', 'torun', 'gülşah', 'alkoç', 'kız', 'aslışah', 'alkoç', 'aile', 'birlikte', 'çık', 'lüks', 'yat', 'tatil', 'şıklık', 'beğen', 'topla', 'aslışah', 'alkoç', 'tekne', 'gün', 'batım', 'tad', 'çıkar', 'tarz', 'göz', 'kamaş']",entertainment,0.0,nötr
"['cem', 'yılmaz', 'kardeş', 'tekne', 'al']",entertainment,0.0,nötr
"['özel', 'hayat', 'sık', 'sık', 'gündem', 'gel', 'komedyen', 'cem', 'yılmaz', 'önce', 'ahu', 'yağtu', 'defne', 'samyel', 'serenay', 'sarıka', 'tatile', 'çık', 'tekne', 'sat', 'öğren', 'yılmaz', 'tekne', 'değer', 'orta', 'çık', 'akıl', 'doğu', 'demirkol', 'doğu', 'dizi', 'ki', 'sahne']",entertainment,0.0,nötr
"['hadit', 'reklam', 'çıkar', 'adida', 'ciro', 'orta', 'doğu', 'kuzey', 'afrikan', 'pay', 'yüz']",politics,-0.4588,negatif
"['dünyaca', 'ünlü', 'filist', 'köken', 'li', 'amerikalı', 'model', 'hadit', 'firma', 'karşı', 'hukuksal', 'mücadele', 'ver', 'hazırlan', 'belir', 'adidas', 'kampanya', 'ortak', 'özür', 'dile', 'anadolu', 'ajan']",politics,0.25,pozitif
"['kenan', 'doğul', 'ekonomi', 'eleştiri', 'iç', 'acı', 'durum']",entertainment,-0.4588,negatif
"['türkiye', 'en', 'ünlü', 'pop', 'sanatçı', 'kenan', 'doğulu', 'son', 'röportaj', 'konser', 'bilet', 'yüksek', 'fiyat', 'türkiye', 'ekonomi', 'hak', 'önem', 'li', 'açıklama', 'bulun', 'doğulu', 'artık', 'orta', 'seviye', 'biz', 'halliceyiz', 'falan', 'de', 'insan', 'kal', 'ben', 'zengi']",entertainment,0.7906,pozitif
"['katie', 'pricea', 'otobiyografi', 'yet', 'david', 'beckham', 'öze', 'netflix', 'anlaşma', 'tamam']",entertainment,0.25,pozitif
"['david', 'beckham', 'robbie', 'williams', 'sonra', 'başka', 'ingiliz', 'yıldız', 'netflix', 'ekip', 'ev', 'kapı', 'aç', 'hazırla', 'katie', 'price', 'hayat', 'hak', 'netflix', 'dizi', 'yap', 'de']",entertainment,0.7906,pozitif
